Amoni,Canxi,Con/Kg,Cường độ sáng,DO,Date,Kali,Magie,Mực nước,Nhiệt độ,Nitrat,Nitrit,Oxy bão hòa,Phosphate (PO43-),Silica,Size Tôm,TDS,Thế oxy hóa khử,Time,Tỷ trọng,Vụ nuôi,age,ao,area,hoachat_aminox_aqua,hoachat_aqua_c,hoachat_biosol,hoachat_chế_phẩm_vi_sinh__em,hoachat_chế_phẩm_vi_sinh_em,hoachat_doromit,hoachat_genplus,hoachat_kali_belarus,hoachat_kali_canada,hoachat_magie_clorua,hoachat_magnesium_chloride,hoachat_mật_rỉ_đường,hoachat_natri_bicarbonate,hoachat_organic,hoachat_sago_hepasol,hoachat_sodium_bicarbonate,hoachat_toppodine,hoachat_toppond,hoachat_vemevit,hoachat_vi_sinh_hiếu_khí,hoachat_vitapro,hoachat_vôi_nóng,loai_ao,module_name,pH,pond_days,sheet,thucan_beo,thucan_lysine,thucan_protein_tho,thucan_xo_tho,Áp suất thành phần Oxy,Điện trở suất,Điện áp ngoài,Độ cứng,Độ dẫn riêng,Độ dẫn thực,Độ kiềm,Độ màu,Độ mặn,Độ trong,Độ đục,Timestamp
8.82,,,18265,5.535274506,2022-11-23T00:00:00+00:00,,,90,27.42165565,1.62,0.19,81.20705414,6.41,6.5,,25.83438492,102.7211227,14,1.015662551,Vụ 3-2022,66,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.757231712,54, A16D6=N12,3.36,0.952,21.84,2.24,124.0471268,24.04795837,17.18300056,5500,39745.20703,41583.57031,168,299,25.77999306,18,61.11,2022-11-23T14:00:00+00:00
8.82,577,,5108,5.803994656,2022-11-24T00:00:00+00:00,462,1211,90,26.61289597,1.64,0.194,83.50741577,6.46,6.4,,25.64262199,112.7203979,8,1.015744567,Vụ 3-2022,67,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.692239285,55, A16D6=N12,3.36,0.952,21.84,2.24,128.362793,24.5908699,17.19199944,5000,39450.1875,40665.5,169,289,25.55728912,18,60.05,2022-11-24T08:00:00+00:00
8.83,,,3861,5.718319583,2022-11-24T00:00:00+00:00,,,90,26.70137625,1.69,0.199,82.11864928,6.32,6.6,,25.70031685,112.7613482,14,1.016431681,Vụ 3-2022,67,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.701376251,55, A16D6=N12,0,0,0,0,128.4386198,24.90167915,17.1746165,5000,39834.88648,,170,302,25.35179182,18,59.92,2022-11-24T14:00:00+00:00
8.82,526,,7167,5.611600399,2022-11-25T00:00:00+00:00,451,1194,100,26.55224991,1.67,0.201,80.36907196,6.21,6.68,,25.07147598,103.9823608,8,1.015288949,Vụ 3-2022,68,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.777597904,56, A16D6=N12,3,0.85,19.5,2,123.5544052,25.17936134,17.17399979,5500,38571.5,39715.06641,172,312,24.92499161,17.2,57.6,2022-11-25T08:00:00+00:00
8.88,,,8318,5.604773998,2022-11-25T00:00:00+00:00,,,90,26.38580132,1.69,0.202,79.88964081,6.27,6.69,,24.76379204,109.1822662,14,1.015083075,Vụ 3-2022,68,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.749351025,56, A16D6=N12,3,0.85,19.5,2,122.8598709,25.57116318,17.15600014,5500,38098.14063,39106.55078,172,332,24.58357239,16,59.23,2022-11-25T14:00:00+00:00
8.5,582,,6831,5.661329269,2022-11-26T00:00:00+00:00,442,1221,100,26.51680946,1.72,0.2,81.01334381,6.28,7.12,,25.03397369,110.8297424,8,1.015268207,Vụ 3-2022,69,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.728645325,57, A16D6=N12,3,0.85,19.5,2,124.5540466,25.23366928,17.20100021,5500,38513.80469,39629.58984,165,314,24.88314629,15,62.512,2022-11-26T08:00:00+00:00
8.67,,,15647,5.534181595,2022-11-26T00:00:00+00:00,,,100,27.40252113,1.73,0.198,75.85132599,6.22,7.06,,24.98724747,88.39655304,14,1.01496613,Vụ 3-2022,69,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.561680794,57, A16D6=N12,3,0.85,19.5,2,101.0518799,24.87194061,17.22800064,5500,38441.91797,40205.94922,164,331,24.84213257,16,59.15,2022-11-26T14:00:00+00:00
8.35,581,,6374,5.565896034,2022-11-27T00:00:00+00:00,462,1197,100,27.68590927,1.77,0.178,76.62908173,6.26,7.14,,24.9844799,54.50057983,8,1.014878035,Vụ 3-2022,70,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.575016499,58, A16D6=N12,3.12,0.884,20.28,2.08,102.1815872,24.74662781,17.20999908,5000,38437.66016,40409.54688,163,315,24.84210205,17,56.24,2022-11-27T08:00:00+00:00
8.56,,,11283,5.390180111,2022-11-27T00:00:00+00:00,,,90,27.55895233,1.72,0.196,73.93020248,6.43,7.11,,24.99088669,86.27224731,14,1.014921784,Vụ 3-2022,70,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.610077877,58, A16D6=N12,2.4,0.68,15.6,1.6,98.07015228,24.79747963,17.22800064,5000,38447.51563,40326.67969,165,332,24.84784317,16,59.23,2022-11-27T14:00:00+00:00
8.02,512,,10369,5.515937805,2022-11-28T00:00:00+00:00,452,1085,90,28.10910606,1.6,0.11,80.84809113,6.51,7.22,,24.54277611,60.84490204,8,1.014383912,Vụ 3-2022,71,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.592136383,59, A16D6=N12,2.4,0.68,15.6,1.6,123.8699875,24.99978828,17.22800064,5000,37758.11719,40000.33984,160,289,24.35902786,22.1,62.5,2022-11-28T08:00:00+00:00
8.43,,,24361,5.478987694,2022-11-28T00:00:00+00:00,,,90,28.10755157,2,0.52,80.30053711,6.05,6.86,,24.53496552,67.36564636,14,1.014378071,Vụ 3-2022,71,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.526484489,59, A16D6=N12,2,0.64,15.6,1.6,123.0315018,25.00844574,17.22800064,5500,37746.10156,39986.49219,162,322,24.35041237,20.9,55.4,2022-11-28T14:00:00+00:00
7.88,587,,10211,5.593377113,2022-11-29T00:00:00+00:00,482,1185,100,28.13503456,1.8,0.12,82.01438141,6.4,7.6,,24.53396416,47.28127289,8,1.014368653,Vụ 3-2022,72,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.694951057,60, A16D6=N12,2.2,0.66,15.6,1.6,125.6494904,24.99707985,17.22800064,5000,37744.55859,40004.67188,156,295,24.34955597,20.4,66.5,2022-11-29T08:00:00+00:00
8.11,,,24081,5.17482996,2022-11-29T00:00:00+00:00,,,90,25.74398422,1.75,0.14,73.0428772,6.8,7.1,,24.97053337,82.53622437,14,1.01543951,Vụ 3-2022,72,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.493975163,60, A16D6=N12,2.2,0.66,15.6,1.6,112.4773102,25.66596603,17.22800064,5000,38416.20313,38962.10156,150,308,24.80256462,20.3,58.4,2022-11-29T14:00:00+00:00
7.86,569,,7613,4.882182121,2022-11-30T00:00:00+00:00,446,1085,100,29.11854553,1.86,0.84,73.092453,6.6,7.4,,25.25562668,89.42175293,8,1.014656544,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.2786479,61, A16D6=N12,2.42,0.726,17.16,1.76,111.7240677,23.8599205,17.22800064,5000,38854.80859,41911.28906,155,311,25.15499115,16.2,66.8,2022-11-30T08:00:00+00:00
7.96,,,13844,4.729705811,2022-11-30T00:00:00+00:00,,,90,29.231884,2.1,0.98,70.97451782,5.8,6.8,,25.32935333,90.58285522,14,1.014681578,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.3149358,61, A16D6=N12,2.42,0.726,17.16,1.76,108.457222,23.74281693,17.21899986,5000,38968.23438,42118,153,322,25.23753738,17.5,66.8,2022-11-30T14:00:00+00:00
7.82,574,,4531,4.690843105,2022-12-01T00:00:00+00:00,448,1105,100,29.15208435,1.1,0.88,70.31387329,6.4,6.5,,25.36476517,92.45920563,8,1.014736176,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.265175343,62, A16D6=N12,2.42,0.726,17.16,1.76,107.4682999,23.74315453,17.22800064,5000,39022.71484,42117.40234,145,288,25.27614784,16,65.8,2022-12-01T08:00:00+00:00
7.74,,,9314,4.64298296,2022-12-01T00:00:00+00:00,,,90,29.23470497,1.3,0.75,69.68624115,5.7,6.7,,25.35234833,93.61315155,14,1.014699578,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.255394936,62, A16D6=N12,2.42,0.726,17.16,1.76,106.4878693,23.7200985,17.23699951,5000,39003.61328,42158.33984,150,302,25.26303864,15.3,70.6,2022-12-01T14:00:00+00:00
7.61,541,,6831,4.635334015,2022-12-02T00:00:00+00:00,471,1057,100,26.32441521,0.87,0.84,68.55371094,5.8,6.8,,25.41611862,85.11830139,8,1.015038848,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.537316332,63, A16D6=N12,2.75,0.88,21.45,2.2,104.9817581,24.04740143,17.22800064,5000,39101.71875,41584.53516,158,301,25.32584,16.1,55.3,2022-12-02T08:00:00+00:00
7.8,,,4381,4.580891609,2022-12-02T00:00:00+00:00,,,90,28.36493301,1.1,0.68,67.78738403,6.3,5.9,,25.39920235,86.13634491,14,1.015012264,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.266121387,63, A16D6=N12,2.25,0.72,17.55,1.8,103.7985306,24.04591751,17.21899986,5000,39075.69531,41587.10156,159,315,25.30748749,18.5,60.8,2022-12-02T14:00:00+00:00
6.98,550,,6359,5.154900551,2022-12-03T00:00:00+00:00,440,1103,100,27.69869232,0.84,0.88,75.44516754,5.6,6.7,,25.42416,101.9768753,8,1.015237927,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.270717621,64, A16D6=N12,2.25,0.72,17.55,1.8,115.6985474,24.3130188,17.21899986,5000,39114.08984,41130.22656,150,258,25.32840919,14,56.9,2022-12-03T08:00:00+00:00
7.3,,,8258,5.173028469,2022-12-03T00:00:00+00:00,,,100,27.66099167,0.44,0.84,75.66868591,5.8,6.9,,25.43762016,101.7122345,14,1.015260577,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.266699314,64, A16D6=N12,2.25,0.72,17.55,1.8,116.0510254,24.31680679,17.22800064,5000,39134.80078,41123.82031,149,302,25.34289932,13,68.6,2022-12-03T14:00:00+00:00
6.84,650,,7539,5.357340336,2022-12-04T00:00:00+00:00,455,1088,100,27.95533562,1.2,1.1,78.4225235,6.4,6.8,,24.75367737,88.07945251,8,1.014605045,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.383884907,65, A16D6=N12,1.5,0.48,11.7,1.2,120.1954651,24.85569954,17.21899986,5000,38082.57813,40232.22266,155,285,24.59007072,13,55.9,2022-12-04T08:00:00+00:00
7.16,,,9355,5.32540226,2022-12-04T00:00:00+00:00,,,90,28.02163124,1.6,0.98,78.03429413,6.2,6.6,,24.73789024,89.17141724,14,1.014571667,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.373171806,65, A16D6=N12,0,0,0,0,119.58255,24.84178352,17.20999908,5000,38058.29297,40254.75781,150,314,24.57329941,15.5,63.8,2022-12-04T14:00:00+00:00
7.1,693,,6233,5.011168957,2022-12-05T00:00:00+00:00,500,1054,100,26.89427185,1.5,1.2,74.9267807,6.3,6.7,,25.65077972,143.9027863,8,1.015054822,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.737791538,66, A16D6=N12,1.5,0.48,11.7,1.2,114.5890427,23.58601761,17.21899986,5500,39462.73828,42398,157,269,23.59116936,13,60.23,2022-12-05T08:00:00+00:00
7.22,,,14123,4.996079445,2022-12-05T00:00:00+00:00,,,90,29.38804245,1.9,1.1,74.05317688,6.35,6.7,,25.6037178,147.6006622,14,1.015174508,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.734858513,66, A16D6=N12,1.5,0.48,11.7,1.2,113.38694,23.8439579,17.22800064,5000,39390.33594,41939.34766,160,300,23.83436852,13,69.2,2022-12-05T14:00:00+00:00
7.12,702,,5231,5.06359148,2022-12-06T00:00:00+00:00,479,1125,100,25.25518036,1.8,1.12,74.87490845,6.41,6.72,,25.57670212,151.1530914,8,1.015193343,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.734745979,67, A16D6=N12,1.5,0.48,11.7,1.2,114.6800842,23.92616844,17.21899986,5500,39348.77344,41795.24219,156,269,23.50312996,12,69.12,2022-12-06T08:00:00+00:00
7.25,,,16823,5.107049465,2022-12-06T00:00:00+00:00,,,90,27.04511833,2.1,1.15,75.25971222,6.42,6.79,,25.59265137,153.0866699,14,1.015271544,Vụ 3-2022,,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.734693527,67, A16D6=N12,1.6,0.512,12.48,1.28,115.3245468,24.00192261,17.21899986,5500,39373.30859,41663.32813,154,305,23.45187092,12,68.2,2022-12-06T14:00:00+00:00
