farm,Độ mặn,Nhiệt độ,saturated_oxygen,oxygen_component_pressure,redox,external_voltage,module,module_name,Tuổi tôm,Date,pH,Độ kiềm,nitrit_kit,tan,type3,Season,Loại ao,Giống tôm,Công nghệ nuôi,Mực nước,Vụ nuôi,Time,ao,Độ cứng,Độ màu,area,Ngày thả,Tuổi tôm.1,Độ trong,TDS
Farm_Mien_Nam,34.78773499,31.24919319,90.69631958,137.8860321,-30.07579422,17.19199944,Khu_2,2A3,71.0,2024-06-28,7.8,125.0,0.07,2.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,94,108,22.5,0
Farm_Mien_Nam,34.78773499,31.24919319,90.69631958,137.8860321,-30.07579422,17.19199944,Khu_2,2A3,71.0,2024-06-28,7.8,125.0,0.04,2.9,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,94,108,22.5,0
Farm_Mien_Nam,0.241728112,31.30124474,90.5486145,137.6422729,-42.18030548,17.15600014,Khu_2,2A3,74.0,2024-07-01,7.7,119.0,0.05,1.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,97,111,22.5,0
Farm_Mien_Nam,0.059148174,29.06768227,92.15708923,140.8820801,-24.79482269,17.18300056,Khu_2,2A1,77.0,2024-07-04,7.8,132.0,0.02,6.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,100,114,22.5,0
Farm_Mien_Nam,31.43407631,29.55331612,74.13814545,113.2032013,-36.33428192,17.20100021,Khu_2,2A1,77.0,2024-07-04,7.8,132.0,0.02,6.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,100,114,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,79.0,2024-07-06,7.7,139.0,0.66,6.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,102,116,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A4,79.0,2024-07-06,7.8,125.0,0.21,5.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A4,4605,275,834,68,82,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,82.0,2024-07-09,8.0,153.0,0.29,6.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,102,116,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,82.0,2024-07-09,8.1,158.0,1.48,9.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,105,119,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,83.0,2024-07-10,8.0,190.0,2.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,106,120,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,84.0,2024-07-11,7.8,171.0,1.81,6.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,107,121,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,122.0,0.06,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,122.0,2.22,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,122.0,0.06,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,122.0,2.22,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,156.0,0.06,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,156.0,2.22,2.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,156.0,0.06,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70.0,2024-06-27,7.8,156.0,2.22,8.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,93,107,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A4,93.0,2024-07-20,8.1,134.0,1.02,2.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A4,4605,275,834,82,96,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2B1,100.0,2024-07-27,7.8,174.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B1,4605,275,834,23,37,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,7.9,123.0,0.09,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,7.9,123.0,0.09,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,7.9,123.0,0.09,0.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,7.9,105.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,7.9,105.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,7.9,105.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,7.9,105.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,7.9,105.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,29.45050812,30.67719078,107.6323929,163.8810272,-16.0019455,17.17399979,Khu_2,2A4,42.0,2024-05-30,8.0,96.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,31,45,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,45.0,2024-06-02,7.9,89.0,0.07,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,65,79,22.5,0
Farm_Mien_Nam,34.4486351,31.40061951,96.07621765,146.0056915,131.8287506,17.27300072,Khu_2,2A1,5.0,2024-04-23,8.2,128.0,0.06,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,28,42,22.5,0
Farm_Mien_Nam,34.4486351,31.32004547,96.91951752,147.3191986,128.2739258,17.25499916,Khu_2,2A5,5.0,2024-04-23,8.2,115.0,0.04,0.3,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,28,42,22.5,0
Farm_Mien_Nam,34.4486351,31.50134277,95.63032532,145.2845306,152.8358002,17.26399994,Khu_2,2A3,5.0,2024-04-23,8.1,115.0,0.04,0.2,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,28,42,22.5,0
Farm_Mien_Nam,34.4486351,31.48120117,95.99248505,145.8506622,144.0858459,17.28199959,Khu_2,2A3,8.0,2024-04-26,7.9,119.0,0.04,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,31,45,22.5,0
Farm_Mien_Nam,34.4486351,30.52435303,96.76439667,147.4031372,155.9066315,17.26399994,Khu_2,2A5,8.0,2024-04-26,7.9,123.0,0.03,0.4,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,31,45,22.5,0
Farm_Mien_Nam,34.4486351,32.31717682,95.60691833,144.9167938,174.591507,17.26399994,Khu_2,2A5,9.0,2024-04-27,8.1,129.0,0.06,0.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,32,46,22.5,0
Farm_Mien_Nam,34.4486351,33.04236603,94.76290131,143.3499298,61.34745026,17.26399994,Khu_2,2A5,9.0,2024-04-27,8.1,129.0,0.06,0.5,Culture Pond,Dry,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,32,46,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,7.9,105.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,7.9,93.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,7.9,93.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,7.9,93.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,7.9,93.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,7.9,93.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,7.9,93.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,8.0,105.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,8.0,105.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,8.0,105.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,8.0,105.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,8.0,105.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,8.0,105.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,8.0,93.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,8.0,93.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,8.0,93.0,0.08,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.53045273,32.63148499,95.03809357,143.9337158,-24.01996231,17.19199944,Khu_2,2A2,35.0,2024-05-23,8.0,93.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35.0,2024-05-23,8.0,93.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35.0,2024-05-23,8.0,93.0,0.08,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,55,69,22.5,0
Farm_Mien_Nam,39.57280731,30.48574066,87.79115295,133.7837219,-17.74001694,17.14699936,Khu_2,2A5,28.0,2024-05-16,8.2,121.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,51,65,22.5,0
Farm_Mien_Nam,34.4486351,33.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,16.0,2024-05-04,8.1,124.0,0.05,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,39,53,22.5,0
Farm_Mien_Nam,34.4486351,33.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,16.0,2024-05-04,8.3,118.0,0.09,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,39,53,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,18.0,2024-05-06,8.0,108.0,0.05,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,41,55,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,20.0,2024-05-08,8.0,117.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A5,4605,275,834,43,57,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,23.0,2024-05-11,7.9,129.0,0.11,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,46,60,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,23.0,2024-05-11,8.2,122.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A5,4605,275,834,46,60,22.5,0
Farm_Mien_Nam,40.0,32.0,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A5,27.0,2024-05-15,8.1,125.0,0.01,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A5,4605,275,834,50,64,22.5,0
Farm_Mien_Nam,39.49187088,32.08205032,101.6791916,154.2319336,66.20001221,17.15600014,Khu_2,2A5,27.0,2024-05-15,8.1,125.0,0.01,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A5,4605,275,834,50,64,22.5,0
Farm_Mien_Nam,39.34177017,31.74449921,125.1022873,189.9383698,-26.79515457,17.16500092,Khu_2,2A1,31.0,2024-05-19,8.0,132.0,0.05,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,54,68,22.5,0
Farm_Mien_Nam,39.34177017,31.74449921,125.1022873,189.9383698,-26.79515457,17.16500092,Khu_2,2A1,31.0,2024-05-19,8.2,132.0,0.02,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,54,68,22.5,0
Farm_Mien_Nam,34.94079971,33.0519104,104.61129,158.2387085,-20.33401108,17.12899971,Khu_2,2A2,38.0,2024-05-26,8.1,125.0,0.01,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,58,72,22.5,0
Farm_Mien_Nam,29.87979889,31.10375595,103.0433731,156.7180634,-15.10072327,17.19199944,Khu_2,2A4,40.0,2024-05-28,7.8,96.0,0.01,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,29,43,22.5,0
Farm_Mien_Nam,29.87979889,31.10375595,103.0433731,156.7180634,-15.10072327,17.19199944,Khu_2,2A4,40.0,2024-05-28,8.2,100.0,0.03,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,29,43,22.5,0
Farm_Mien_Nam,29.44798279,31.25444794,109.624054,166.6596069,-23.91505814,17.18300056,Khu_2,2B7,40.0,2024-05-28,8.3,85.0,0.01,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B7,4605,275,834,26,40,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,103.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,103.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,102.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,102.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,103.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,103.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,102.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44.0,2024-06-01,7.8,102.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,67,81,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2B7,45.0,2024-06-02,7.8,85.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B7,4605,275,834,31,45,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,45.0,2024-06-02,7.8,92.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,65,79,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,45.0,2024-06-02,7.8,95.0,0.02,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,68,82,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2B7,45.0,2024-06-02,8.1,89.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B7,4605,275,834,31,45,22.5,0
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46.0,2024-06-03,7.9,101.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,69,83,22.5,0
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46.0,2024-06-03,7.9,101.0,0.01,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,69,83,22.5,0
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46.0,2024-06-03,7.9,101.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,69,83,22.5,0
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46.0,2024-06-03,7.9,101.0,0.01,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,69,83,22.5,0
