farm,salinity_percentage,temperature_Iots,saturated_oxygen,oxygen_component_pressure,redox,external_voltage,module,pond,Tu?i tôm,Date,pH,?? ki?m,nitrit_kit,tan,type3
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,7.9,121,0.03,0.6,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.7,114,0.02,2.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.7,114,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,125,0.06,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,125,0.03,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,125,0.06,0.6,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,125,0.03,0.6,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.8,123,0.02,2.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.8,123,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,121,0.06,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,121,0.03,1.7,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,121,0.06,0.6,Culture Pond
Farm_Mien_Nam,35.95701218,31.50802422,94.61022949,143.7360992,-31.17490387,17.18300056,Khu_2,2A1,58,2024-06-15,8,121,0.03,0.6,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.8,114,0.02,2.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.8,114,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.56092834,31.26303673,97.28183746,147.8925476,-25.95830536,17.15600014,Khu_2,2A4,60,2024-06-17,7.9,109,0.03,1.1,Culture Pond
Farm_Mien_Nam,35.56092834,31.26303673,97.28183746,147.8925476,-25.95830536,17.15600014,Khu_2,2A4,60,2024-06-17,7.8,112,0.06,1,Culture Pond
Farm_Mien_Nam,35.31625366,31.43421364,93.12784576,141.5122681,-29.26040268,17.17399979,Khu_2,2B8,60,2024-06-17,7.7,102,0.01,0.9,Culture Pond
Farm_Mien_Nam,35.59913254,30.90337563,91.04574585,138.5442657,,,Khu_2,2A1,62,2024-06-19,7.7,126,,2.7,Culture Pond
Farm_Mien_Nam,35.70621872,31.08306694,88.98892975,135.3501892,,,Khu_2,2A4,62,2024-06-19,7.7,112,,2.2,Culture Pond
Farm_Mien_Nam,35.56601334,30.8982296,99.31100464,151.1235809,-29.88267517,17.08399963,Khu_2,2B7,62,2024-06-19,7.8,108,,1.1,Culture Pond
Farm_Mien_Nam,35.49286652,31.08492851,92.78038788,141.1161957,-26.48521042,17.09300041,Khu_2,2B8,62,2024-06-19,7.7,111,,1.2,Culture Pond
Farm_Mien_Nam,35.59913254,30.90337563,91.04574585,138.5442657,,,Khu_2,2A1,62,2024-06-19,7.7,113,0.04,1.7,Culture Pond
Farm_Mien_Nam,35.70621872,31.08306694,88.98892975,135.3501892,,,Khu_2,2A4,62,2024-06-19,7.8,122,0.03,2,Culture Pond
Farm_Mien_Nam,35.9510994,29.68627167,89.48126221,136.5863037,-44.60502243,17.12000084,Khu_2,2A3,63,2024-06-20,7.9,122,,2.7,Culture Pond
Farm_Mien_Nam,35.80103683,29.3653717,83.30442047,127.2576752,-28.36871719,17.19199944,Khu_2,2A3,63,2024-06-20,7.9,122,,2.7,Culture Pond
Farm_Mien_Nam,10.76911354,29.87635803,85.13162994,129.8857269,-41.97764969,17.15600014,Khu_2,2A4,63,2024-06-20,7.8,124,0.03,2.9,Culture Pond
Farm_Mien_Nam,35.71019363,29.63693619,81.06395721,123.7529831,-23.64326096,17.20100021,Khu_2,2A4,63,2024-06-20,7.8,124,0.03,2.9,Culture Pond
Farm_Mien_Nam,35.74489212,29.49926186,84.97077179,129.7609406,-33.54001617,17.10199928,Khu_2,2A4,63,2024-06-20,7.8,124,0.03,2.9,Culture Pond
Farm_Mien_Nam,35.65375137,29.12924004,83.7147522,127.9573288,-11.74140549,17.15600014,Khu_2,2A1,64,2024-06-21,7.8,126,0.01,2.7,Culture Pond
Farm_Mien_Nam,35.57529449,29.27367783,99.86390686,152.5881653,-32.9153595,17.10199928,Khu_2,2A2,65,2024-06-22,7.9,117,,2.7,Culture Pond
Farm_Mien_Nam,34.93609238,29.55682945,86.61334229,132.2507324,-12.41851425,17.18300056,Khu_2,2B8,66,2024-06-23,7.7,99,0.01,1,Culture Pond
Farm_Mien_Nam,34.80935287,28.46871185,89.87796783,137.591507,-40.12752151,17.10199928,Khu_2,2A1,67,2024-06-24,8,133,0.01,2.9,Culture Pond
Farm_Mien_Nam,34.93097687,29.44592094,94.58468628,144.4613647,-32.44805908,17.13800049,Khu_2,2A1,68,2024-06-25,7.9,124,0.03,1.8,Culture Pond
Farm_Mien_Nam,34.90472031,29.42542267,94.48149109,144.3109589,-35.2637825,17.10199928,Khu_2,2A3,68,2024-06-25,7.7,128,,2.7,Culture Pond
Farm_Mien_Nam,34.74665833,29.49089432,90.80958557,138.6803741,-34.41739655,17.11100006,Khu_2,2A4,68,2024-06-25,7.9,120,0.02,1.4,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,126,0.07,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,126,2.23,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,126,0.07,7.3,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,126,2.23,7.3,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,148,0.07,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,148,2.23,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,148,0.07,7.3,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.8,148,2.23,7.3,Culture Pond
Farm_Mien_Nam,35.08594894,31.32063866,94.51595306,143.6655121,-25.76041794,17.11100006,Khu_2,2B7,71,2024-06-28,7.9,109,,1,Culture Pond
Farm_Mien_Nam,35.41982651,31.46268272,90.61151886,137.6779938,-28.42593765,17.17399979,Khu_2,2A3,73,2024-06-30,7.7,114,0.08,2.1,Culture Pond
Farm_Mien_Nam,35.76029205,31.45101166,91.51637268,139.0572357,-28.20659256,17.19199944,Khu_2,2A4,75,2024-07-02,7.9,119,0.02,1.4,Culture Pond
Farm_Mien_Nam,31.39830399,31.15351486,77.97900391,118.5821228,-21.30437469,17.18300056,Khu_2,2B8,80,2024-07-07,7.7,136,0.89,7.3,Culture Pond
Farm_Mien_Nam,31.53952789,31.16566467,78.05742645,118.6975479,-46.2882576,17.14699936,Khu_2,2B8,81,2024-07-08,7.7,147,0.32,7.9,Culture Pond
,,,,,,,Khu_2,2A1,82,2024-07-09,7.9,165,1.91,8.6,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,126,0.07,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,126,2.23,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,126,0.07,7.3,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,126,2.23,7.3,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,148,0.07,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,148,2.23,2.7,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,148,0.07,7.3,Culture Pond
Farm_Mien_Nam,35.2400589,30.74115181,84.17038727,128.1364441,-35.62617874,17.10199928,Khu_2,2A3,70,2024-06-27,7.7,148,2.23,7.3,Culture Pond
,,,,,,,Khu_2,2A2,85,2024-07-12,7.8,140,1.64,7.6,Culture Pond
,,,,,,,Khu_2,2A1,93,2024-07-20,8,128,1.57,1.4,Culture Pond
,,,,,,,Khu_2,2A5,93,2024-07-20,7.9,153,0.02,2.2,Culture Pond
Farm_Mien_Nam,34.5159874,32.90407181,107.4861984,162.6577759,-16.20936966,17.12000084,Khu_2,2A3,38,2024-05-26,7.9,146,,0.3,Culture Pond
,,,,,,,Khu_2,2 Tr??c SS1,,2024-06-11,8,103,0.04,0.3,Function Pond
,,,,,,,Khu_2,2CL1,,2024-04-18,8.2,122,0.07,0.3,Function Pond
,,,,,,,Khu_2,2A5,100,2024-07-27,7.8,205,,,Culture Pond
,,,,,,,Khu_2,2B8,100,2024-07-27,8,140,,,Culture Pond
Farm_Mien_Nam,35.58983994,32.51350021,112.8411026,170.953949,-16.00671387,17.13800049,Khu_2,2A4,34,2024-05-22,8,116,0.04,0.4,Culture Pond
Farm_Mien_Nam,32.7001915,32.49571228,103.2127838,156.3750153,-24.63746643,17.19199944,Khu_2,2A2,48,2024-06-05,7.8,94,,0.2,Culture Pond
Farm_Mien_Nam,32.33808517,32.46606827,104.2468491,157.9550476,-23.53358841,17.16500092,Khu_2,2A1,48,2024-06-05,8,117,0.03,0.2,Culture Pond
,,,,,,,Khu_2,2B8,49,2024-06-06,7.8,111,,0.2,Culture Pond
Farm_Mien_Nam,34.59270859,31.49011421,109.425209,166.2517242,-25.45285797,17.19199944,Khu_2,2A2,50,2024-06-07,7.7,120,,0.3,Culture Pond
Farm_Mien_Nam,34.59270859,31.49011421,109.425209,166.2517242,-25.45285797,17.19199944,Khu_2,2A2,50,2024-06-07,8,106,,0.2,Culture Pond
,,,,,,,Khu_2,2A2,52,2024-06-09,7.8,112,,0.3,Culture Pond
,,,,,,,Khu_2,2A3,52,2024-06-09,7.6,109,0.02,0.4,Culture Pond
,,,,,,,Khu_2,2A3,52,2024-06-09,7.8,115,0.04,0.5,Culture Pond
Farm_Mien_Nam,35.28203583,30.51102448,87.48278046,133.2585144,-29.37722778,17.17399979,Khu_2,2A4,53,2024-06-10,7.7,111,0.01,0.6,Culture Pond
Farm_Mien_Nam,35.7118988,30.43420219,94.4539032,143.9056702,-25.42186356,17.18300056,Khu_2,2B7,53,2024-06-10,7.7,96,,0.5,Culture Pond
,,,,,,,Khu_2,2A1,54,2024-06-11,7.9,116,0.02,0.6,Culture Pond
Farm_Mien_Nam,35.46731949,30.78777313,90.32292175,137.4860077,-27.38643265,17.18300056,Khu_2,2A1,55,2024-06-12,7.7,121,0.05,0.7,Culture Pond
Farm_Mien_Nam,35.46731949,30.78777313,90.32292175,137.4860077,-27.38643265,17.18300056,Khu_2,2A1,55,2024-06-12,7.8,115,0.06,0.6,Culture Pond
Farm_Mien_Nam,35.43529129,31.14294243,98.12151337,149.2168884,-14.507061,17.17399979,Khu_2,2B7,55,2024-06-12,7.7,109,,0.4,Culture Pond
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56,2024-06-13,7.9,113,,0.3,Culture Pond
,,,,,,,Khu_2,2A3,59,2024-06-16,7.7,119,,2.1,Culture Pond
Farm_Mien_Nam,35.47566605,31.26449394,99.34564972,151.0294647,-23.90790558,17.14699936,Khu_2,2A2,60,2024-06-17,7.7,106,,0.8,Culture Pond
Farm_Mien_Nam,35.26760101,31.83923149,87.13134766,132.2539368,-22.28427505,17.13800049,Khu_2,2A3,60,2024-06-17,7.7,119,0.03,1.7,Culture Pond
Farm_Mien_Nam,35.53350449,29.90975189,79.41725922,121.157196,-13.94439316,17.19199944,Khu_2,2A1,61,2024-06-18,7.9,109,,0.7,Culture Pond
Farm_Mien_Nam,35.64392471,30.20991898,79.31504822,120.9099274,-33.9047966,17.13800049,Khu_2,2A1,61,2024-06-18,7.9,109,,0.7,Culture Pond
Farm_Mien_Nam,35.51789093,30.93631744,102.0892029,155.3356476,-30.32374954,17.12899971,Khu_2,2A2,62,2024-06-19,7.8,114,,0.9,Culture Pond
Farm_Mien_Nam,35.59923935,29.97358322,84.01581573,128.1521912,-33.4684906,17.17399979,Khu_2,2B7,63,2024-06-20,7.7,101,,0.8,Culture Pond
Farm_Mien_Nam,35.67715836,29.61190987,82.02622223,125.2296982,,,Khu_2,2B7,63,2024-06-20,7.7,101,,0.8,Culture Pond
Farm_Mien_Nam,35.58096695,29.57752991,88.38533783,134.9495544,-43.21265793,17.14699936,Khu_2,2B7,63,2024-06-20,7.7,101,,0.8,Culture Pond
Farm_Mien_Nam,35.73342896,29.99404335,82.80615997,126.3006058,,,Khu_2,2A1,63,2024-06-20,7.9,130,0.03,2.3,Culture Pond
Farm_Mien_Nam,35.63991547,29.46536827,79.53663635,121.4723892,-23.60511398,17.16500092,Khu_2,2A1,63,2024-06-20,7.9,130,0.03,2.3,Culture Pond
Farm_Mien_Nam,35.66254044,29.45501137,83.73729706,127.8910828,-30.55024719,17.15600014,Khu_2,2A1,63,2024-06-20,7.9,130,0.03,2.3,Culture Pond
Farm_Mien_Nam,35.57335663,29.37293053,85.2806015,130.2741547,-25.15006638,17.14699936,Khu_2,2B8,64,2024-06-21,7.8,112,,1.3,Culture Pond
Farm_Mien_Nam,34.7609024,28.56100273,87.96447754,134.6333923,-38.43951797,17.10199928,Khu_2,2A4,67,2024-06-24,8,134,0.02,2.8,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,109,,1.3,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,118,0.38,1.2,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,118,0.38,5.5,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,137,0.38,1.2,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,137,0.38,5.5,Culture Pond
Farm_Mien_Nam,35.06368637,31.13000298,95.81917572,145.7206726,-28.23997116,17.20100021,Khu_2,2A2,71,2024-06-28,7.8,116,,1.4,Culture Pond
Farm_Mien_Nam,35.12073517,31.61450768,94.43255615,143.4246216,-30.44295883,17.16500092,Khu_2,2B7,72,2024-06-29,7.7,106,,1.4,Culture Pond
Farm_Mien_Nam,35.12073517,31.61450768,94.43255615,143.4246216,-30.44295883,17.16500092,Khu_2,2B7,72,2024-06-29,7.8,103,,0.9,Culture Pond
Farm_Mien_Nam,35.3594017,31.45676804,94.8684082,144.1483307,-28.8884697,17.19199944,Khu_2,2A4,73,2024-06-30,7.8,127,0.06,1.9,Culture Pond
Farm_Mien_Nam,35.68095779,31.44010925,91.52205658,139.0699768,,,Khu_2,2A4,74,2024-07-01,7.8,159,0.04,2,Culture Pond
Farm_Mien_Nam,31.25913048,29.26840019,63.01840973,96.29090118,-12.02273941,17.19199944,Khu_2,2A2,76,2024-07-03,7.8,108,,2,Culture Pond
Farm_Mien_Nam,31.32597733,30.62992096,96.74320984,147.3192291,-23.52166748,17.15600014,Khu_2,2A2,76,2024-07-03,7.8,108,,2,Culture Pond
Farm_Mien_Nam,31.4656105,30.69233513,78.93323517,120.1789551,-35.90036011,17.12000084,Khu_2,2A1,78,2024-07-05,7.8,158,0.69,7.7,Culture Pond
Farm_Mien_Nam,31.47182465,30.98139763,63.05704117,95.93416595,-33.43034363,17.13800049,Khu_2,2A3,80,2024-07-07,7.8,160,0.46,6.4,Culture Pond
,,,,,,,Khu_2,2B7,84,2024-07-11,7.8,143,0.7,6.5,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,118,0.38,1.2,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,118,0.38,5.5,Culture Pond
Farm_Mien_Nam,34.65084839,31.10118866,85.0280304,129.319519,-23.52166748,17.13800049,Khu_2,2A2,70,2024-06-27,7.8,137,0.38,1.2,Culture Pond
,,,,,,,Khu_2,2B7,52,2024-06-09,7.8,112,0.02,0.4,Culture Pond
Farm_Mien_Nam,31.72125435,30.29437065,98.07002258,149.4684448,-29.70624542,17.17399979,Khu_2,2A3,53,2024-06-10,7.7,98,,0.4,Culture Pond
,,,,,,,Khu_2,2B8,54,2024-06-11,7.7,109,0.06,0.7,Culture Pond
,,,,,,,Khu_2,2B8,54,2024-06-11,7.7,112,0.06,0.7,Culture Pond
,,,,,,,Khu_2,2B8,54,2024-06-11,7.7,109,0.06,0.7,Culture Pond
,,,,,,,Khu_2,2B8,54,2024-06-11,7.7,112,0.06,0.7,Culture Pond
,,,,,,,Khu_2,2A3,54,2024-06-11,7.7,109,0.02,0.4,Culture Pond
,,,,,,,Khu_2,2B8,58,2024-06-15,7.6,111,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.5,96,0.03,0.7,Culture Pond
,,,,,,,Khu_2,2B8,58,2024-06-15,7.6,124,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.5,123,0.03,0.7,Culture Pond
,,,,,,,Khu_2,2B8,58,2024-06-15,7.6,111,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.6,96,0.03,0.7,Culture Pond
,,,,,,,Khu_2,2B8,58,2024-06-15,7.6,124,0.02,0.5,Culture Pond
Farm_Mien_Nam,35.86309052,31.83565903,81.73600006,124.0657349,-23.27132797,17.15600014,Khu_2,2A3,58,2024-06-15,7.6,123,0.03,0.7,Culture Pond
,,,,,,,Khu_2,2B8,58,2024-06-15,7.8,111,0.02,0.6,Culture Pond
,,,,,,,Khu_2,2B8,59,2024-06-16,7.8,107,0.01,0.9,Culture Pond
,,,,,,,Khu_2,2B8,59,2024-06-16,7.8,107,,0.9,Culture Pond
Farm_Mien_Nam,35.31625366,31.43421364,93.12784576,141.5122681,-29.26040268,17.17399979,Khu_2,2B8,60,2024-06-17,7.6,108,0.01,0.8,Culture Pond
Farm_Mien_Nam,35.52954483,31.14443207,86.34993744,131.3149414,-24.55640411,17.15600014,Khu_2,2A1,60,2024-06-17,7.8,118,0.05,1.7,Culture Pond
Farm_Mien_Nam,35.59667969,30.04235649,82.45194244,125.7450638,-12.38036728,17.13800049,Khu_2,2A4,61,2024-06-18,7.8,109,,1.1,Culture Pond
Farm_Mien_Nam,34.86334229,29.83030319,86.08961487,131.362381,-30.79104996,17.13800049,Khu_2,2A4,61,2024-06-18,7.8,109,,1.1,Culture Pond
Farm_Mien_Nam,35.56601334,30.8982296,99.31100464,151.1235809,-29.88267517,17.08399963,Khu_2,2B7,62,2024-06-19,7.8,100,,0.7,Culture Pond
Farm_Mien_Nam,35.49286652,31.08492851,92.78038788,141.1161957,-26.48521042,17.09300041,Khu_2,2B8,62,2024-06-19,7.6,109,0.01,1.7,Culture Pond
Farm_Mien_Nam,10.76911354,29.87635803,85.13162994,129.8857269,-41.97764969,17.15600014,Khu_2,2A4,63,2024-06-20,7.7,116,0.04,2.1,Culture Pond
Farm_Mien_Nam,35.71019363,29.63693619,81.06395721,123.7529831,-23.64326096,17.20100021,Khu_2,2A4,63,2024-06-20,7.7,116,0.04,2.1,Culture Pond
Farm_Mien_Nam,35.74489212,29.49926186,84.97077179,129.7609406,-33.54001617,17.10199928,Khu_2,2A4,63,2024-06-20,7.7,116,0.04,2.1,Culture Pond
,,,,,,,Khu_2,2A4,69,2024-06-26,7.9,123,0.02,3.1,Culture Pond
Farm_Mien_Nam,35.0574913,30.15473557,91.39916229,139.3507538,-29.05297852,17.12000084,Khu_2,2A1,69,2024-06-26,7.9,130,0.06,2.3,Culture Pond
Farm_Mien_Nam,34.99063873,30.29538727,87.9560318,134.05336,-33.12993622,17.13800049,Khu_2,2A2,69,2024-06-26,7.9,112,,0.8,Culture Pond
Farm_Mien_Nam,34.97487259,30.28450966,87.37093353,133.1652985,-36.89933395,17.12000084,Khu_2,2A2,69,2024-06-26,7.9,112,,0.8,Culture Pond
Farm_Mien_Nam,34.99217606,30.77061462,86.43276215,131.5704498,-34.11222076,17.11100006,Khu_2,2A1,70,2024-06-27,7.8,134,0.05,2.6,Culture Pond
Farm_Mien_Nam,35.08594894,31.32063866,94.51595306,143.6655121,-25.76041794,17.11100006,Khu_2,2B7,71,2024-06-28,8,104,,1.1,Culture Pond
Farm_Mien_Nam,35.35555267,31.61849213,90.00170135,136.6935272,-20.1122818,17.20100021,Khu_2,2B7,73,2024-06-30,7.8,103,,1.1,Culture Pond
Farm_Mien_Nam,30.18120193,29.48484802,79.11808014,120.8274078,-13.98492432,17.15600014,Khu_2,2B8,76,2024-07-03,8,82,,1.8,Culture Pond
Farm_Mien_Nam,31.11907578,30.87488747,90.34757996,137.4921875,-9.860282898,17.19199944,Khu_2,2B8,76,2024-07-03,8,82,,1.8,Culture Pond
Farm_Mien_Nam,31.39699173,30.66063881,96.63063812,147.1360626,-34.98483276,17.16500092,Khu_2,2A2,77,2024-07-04,7.8,131,,3,Culture Pond
Farm_Mien_Nam,31.40591049,29.63977623,75.74250031,115.6283875,-29.56557846,17.20100021,Khu_2,2A2,77,2024-07-04,7.8,131,,3,Culture Pond
Farm_Mien_Nam,31.34423637,30.99940109,82.17462158,125.0134506,-23.83161163,17.11100006,Khu_2,2B7,79,2024-07-06,7.9,145,0.2,5.2,Culture Pond
Farm_Mien_Nam,31.40677071,31.27767563,71.40634918,108.5511246,-19.53292465,17.17399979,Khu_2,2A1,80,2024-07-07,7.7,136,0.23,6.7,Culture Pond
Farm_Mien_Nam,31.46846771,31.14498711,81.10378265,123.3367462,,,Khu_2,2B7,80,2024-07-07,7.8,137,0.18,4.5,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.37,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.33,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.37,8.4,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.33,8.4,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.37,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.33,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.37,8.4,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.33,8.4,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.37,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.33,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.37,8.4,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,156,0.33,8.4,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.37,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.33,8.9,Culture Pond
,,,,,,,Khu_2,2A4,82,2024-07-09,7.9,149,0.37,8.4,Culture Pond
Farm_Mien_Nam,30.19564629,31.13916206,109.170845,166.021698,-10.20837402,17.16500092,Khu_2,2A4,41,2024-05-29,8.1,98,0.08,0.3,Culture Pond
Farm_Mien_Nam,30.06494904,30.51439095,101.9129639,155.2379913,-20.1957283,17.20999908,Khu_2,2A3,43,2024-05-31,7.9,93,0.01,0.3,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,7.8,94,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,7.8,94,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,86,,0.2,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,86,,0.2,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,7.8,96,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.23618889,30.69945717,109.978653,167.4437408,-29.35577011,17.16500092,Khu_2,2A4,44,2024-06-01,7.8,96,0.04,0.3,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,83,,0.2,Culture Pond
Farm_Mien_Nam,30.32010841,30.50917435,103.105835,157.0570984,-24.80912781,17.12899971,Khu_2,2A2,44,2024-06-01,7.8,83,,0.2,Culture Pond
