,Date,Season,Vụ nuôi,module_name,ao,Ngày thả,Time,Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Amoni,Nitrat,Nitrit,Phosphate (PO43-),Silica,Canxi,Kali,Magie,Loại ao,Công nghệ nuôi,area,Giống tôm,Tuổi tôm,Con/Kg,Mực nước,Thay nước (cm),WQI,unit,size
289,2021-10-14,Rainy,Vụ 2-2021,A13,D5N9,49,8,28.0,8.49,24.01,24.23,89.59,6.69,110.0,21.0,160.0,4400.0,4.0,0.0,0.5,0.19,0.08,240.0,250.0,535.0,Circle,Nuôi 1,834.0,MPNT,60.0,,100.0,0.0,0.65,Vụ 2-2021-A13-D5N9,109.35637831432405
290,2021-10-13,Rainy,Vụ 2-2021,A13,D5N9,48,8,27.57,8.64,23.78,24.03,105.35,6.66,95.0,17.5,160.0,5430.0,3.0,0.0,0.05,0.19,0.08,260.0,300.0,668.0,Circle,Nuôi 1,834.0,MPNT,59.0,,100.0,0.0,0.66,Vụ 2-2021-A13-D5N9,116.02942141035837
291,2021-10-12,Rainy,Vụ 2-2021,A13,D5N9,47,8,26.89,8.81,23.75,24.0,81.14,6.71,117.0,21.0,200.0,6500.0,1.0,0.0,0.1,0.39,0.08,240.0,250.0,535.0,Circle,Nuôi 1,834.0,MPNT,58.0,,100.0,25.0,0.66,Vụ 2-2021-A13-D5N9,123.38930377741465
292,2021-10-11,Rainy,Vụ 2-2021,A13,D5N9,46,8,28.05,8.42,25.02,24.55,61.24,6.58,99.0,17.5,160.0,4500.0,4.5,0.0,0.1,0.98,0.16,240.0,250.0,462.0,Circle,Nuôi 1,834.0,MPNT,57.0,,100.0,10.0,0.66,Vụ 2-2021-A13-D5N9,131.50672002624685
293,2021-10-10,Rainy,Vụ 2-2021,A13,D5N9,45,8,27.95,8.48,24.26,24.46,92.59,6.5,115.0,21.0,192.0,6500.0,6.6,0.0,0.0,1.05,0.58,245.0,250.0,539.0,Circle,Nuôi 1,834.0,MPNT,56.0,,100.0,15.0,0.7,Vụ 2-2021-A13-D5N9,140.45964118321362
294,2021-10-09,Rainy,Vụ 2-2021,A13,D5N9,44,8,27.85,8.55,24.71,24.87,46.89,6.53,107.0,17.5,191.0,5000.0,6.4,0.0,0.0,0.87,1.16,260.0,300.0,668.0,Circle,Nuôi 1,834.0,MPNT,55.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D5N9,150.33406363313972
295,2021-10-08,Rainy,Vụ 2-2021,A13,D5N9,43,8,27.11,8.48,24.69,24.84,56.33,6.56,111.0,21.0,214.0,4500.0,7.45,0.0,0.0,0.1,0.18,290.0,260.0,741.0,Circle,Nuôi 1,834.0,MPNT,54.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D5N9,161.22483514895166
296,2021-10-07,Rainy,Vụ 2-2021,A13,D5N9,42,8,27.29,8.46,24.75,24.91,49.14,6.48,113.0,17.5,183.0,6000.0,7.4,0.0,0.0,1.01,1.1,260.0,250.0,644.0,Circle,Nuôi 1,834.0,MPNT,53.0,,100.0,0.0,0.69,Vụ 2-2021-A13-D5N9,173.2365659424331
297,2021-10-06,Rainy,Vụ 2-2021,A13,D5N9,41,8,27.06,8.4,25.15,25.27,60.85,6.51,115.0,21.0,172.0,6500.0,8.0,0.0,0.0,0.78,0.5,310.0,276.0,697.0,Circle,Nuôi 1,834.0,MPNT,52.0,,100.0,0.0,0.7,Vụ 2-2021-A13-D5N9,186.4846334871055
298,2021-10-05,Rainy,Vụ 2-2021,A13,D5N9,40,8,27.35,8.39,25.46,25.55,49.07,6.68,125.0,17.5,165.0,6500.0,5.1,0.0,0.0,0.36,1.54,300.0,203.0,911.0,Circle,Nuôi 1,834.0,MPNT,51.0,290.0,100.0,25.0,0.7,Vụ 2-2021-A13-D5N9,201.09629076495978
299,2021-10-04,Rainy,Vụ 2-2021,A13,D5N9,39,8,26.71,8.45,25.59,25.67,68.05,6.83,87.0,21.0,178.0,4500.0,5.05,0.0,0.0,0.68,0.02,310.0,276.0,697.0,Circle,Nuôi 1,834.0,MPNT,50.0,,100.0,0.0,0.62,Vụ 2-2021-A13-D5N9,217.21188858219244
300,2021-10-03,Rainy,Vụ 2-2021,A13,D5N9,38,8,26.71,8.45,25.59,25.67,68.05,6.83,118.0,17.5,178.0,6500.0,5.45,0.0,0.0,0.74,0.06,245.0,250.0,539.0,Circle,Nuôi 1,834.0,MPNT,49.0,,100.0,35.0,0.67,Vụ 2-2021-A13-D5N9,234.98622369477545
301,2021-10-02,Rainy,Vụ 2-2021,A13,D5N9,37,8,28.04,8.46,25.31,25.35,74.86,6.75,107.0,21.0,173.0,5500.0,4.8,0.0,0.0,0.5,0.95,260.0,300.0,668.0,Circle,Nuôi 1,834.0,MPNT,48.0,,100.0,25.0,0.68,Vụ 2-2021-A13-D5N9,254.590025693146
302,2021-10-01,Rainy,Vụ 2-2021,A13,D5N9,36,8,28.66,8.4,28.6,28.34,64.69,6.64,111.0,17.5,197.0,4500.0,4.6,0.0,0.0,0.7,0.87,340.0,283.0,850.0,Circle,Nuôi 1,834.0,MPNT,47.0,,100.0,0.0,0.66,Vụ 2-2021-A13-D5N9,276.211596928137
303,2021-09-30,Rainy,Vụ 2-2021,A13,D5N9,35,8,29.09,8.5,28.42,28.18,49.43,6.29,113.0,23.0,197.0,7000.0,4.35,0.0,0.0,0.41,0.2,360.0,183.0,850.0,Circle,Nuôi 1,834.0,MPNT,46.0,,100.0,40.0,0.7,Vụ 2-2021-A13-D5N9,300.05862123029283
304,2021-09-29,Rainy,Vụ 2-2021,A13,D5N9,34,8,29.38,8.22,28.84,28.54,43.67,6.28,125.0,21.0,191.0,6000.0,3.7,0.0,0.0,0.3,0.87,260.0,260.0,664.0,Circle,Nuôi 1,834.0,MPNT,45.0,,100.0,20.0,0.69,Vụ 2-2021-A13-D5N9,326.3601587960406
305,2021-09-28,Rainy,Vụ 2-2021,A13,D5N9,33,8,29.86,8.2,28.84,28.54,58.16,6.22,95.0,26.5,158.0,6500.0,3.25,0.0,0.0,1.12,0.59,290.0,250.0,765.0,Circle,Nuôi 1,834.0,MPNT,44.0,,100.0,0.0,0.69,Vụ 2-2021-A13-D5N9,355.36884640239765
306,2021-09-27,Rainy,Vụ 2-2021,A13,D5N9,32,8,29.31,8.19,29.25,28.91,36.36,6.39,85.0,19.5,128.0,4500.0,6.25,0.0,0.0,1.84,0.69,320.0,255.0,900.0,Circle,Nuôi 1,834.0,MPNT,43.0,410.0,100.0,0.0,0.64,Vụ 2-2021-A13-D5N9,387.36332408415507
307,2021-09-26,Rainy,Vụ 2-2021,A13,D5N9,31,8,29.05,8.02,28.84,28.56,27.43,6.04,101.0,26.5,140.0,6500.0,3.0,0.05,0.0,0.5,0.95,360.0,183.0,850.0,Circle,Nuôi 1,834.0,MPNT,42.0,,100.0,0.0,0.69,Vụ 2-2021-A13-D5N9,422.65091158274043
308,2021-09-25,Rainy,Vụ 2-2021,A13,D5N9,30,8,28.68,8.21,28.75,28.48,36.93,6.2,127.0,21.0,130.0,4500.0,3.0,0.0,0.0,1.05,0.58,260.0,260.0,664.0,Circle,Nuôi 1,834.0,MPNT,41.0,,100.0,0.0,0.64,Vụ 2-2021-A13-D5N9,461.5705602751248
309,2021-09-24,Rainy,Vụ 2-2021,A13,D5N9,29,8,28.53,8.17,29.69,29.31,48.36,6.55,126.0,23.0,120.0,5500.0,4.0,0.0,0.0,0.41,0.2,290.0,250.0,765.0,Circle,Nuôi 1,834.0,MPNT,40.0,,100.0,0.0,0.66,Vụ 2-2021-A13-D5N9,504.49610893722416
310,2021-09-23,Rainy,Vụ 2-2021,A13,D5N9,28,8,28.05,8.57,30.26,29.82,62.94,6.69,108.0,21.0,130.0,5000.0,3.0,0.0,0.0,0.3,0.08,320.0,255.0,900.0,Circle,Nuôi 1,834.0,MPNT,39.0,,100.0,0.0,0.61,Vụ 2-2021-A13-D5N9,551.8398746147087
311,2021-09-22,Rainy,Vụ 2-2021,A13,D5N9,27,8,28.96,8.39,28.62,28.36,39.89,6.73,141.0,26.5,130.0,7000.0,1.0,0.0,0.0,0.23,0.7,300.0,203.0,786.0,Circle,Nuôi 1,834.0,MPNT,38.0,,100.0,0.0,0.69,Vụ 2-2021-A13-D5N9,604.0566130929661
312,2021-09-21,Rainy,Vụ 2-2021,A13,D5N9,26,8,28.09,8.28,29.86,29.46,35.62,6.64,95.0,19.5,120.0,6000.0,3.0,0.0,0.0,0.23,0.7,300.0,203.0,911.0,Circle,Nuôi 1,834.0,MPNT,37.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D5N9,661.6478870081174
313,2021-09-20,Rainy,Vụ 2-2021,A13,D5N9,25,8,28.09,8.18,29.86,29.46,35.62,6.64,95.0,19.5,120.0,6000.0,3.0,0.0,0.02,0.23,0.7,300.0,203.0,911.0,Circle,Nuôi 1,834.0,MPNT,37.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D5N9,661.6478870081174
314,2021-09-19,Rainy,Vụ 2-2021,A13,D5N9,24,8,29.4,8.1,29.86,26.98,53.95,5.94,135.0,26.5,90.0,5000.0,0.1,0.0,0.1,0.5,0.95,320.0,255.0,900.0,Circle,Vèo 1,232.0,MPNT,35.0,1500.0,100.0,0.0,0.64,Vụ 2-2021-A13-D5N9,795.2237280788798
315,2021-09-18,Rainy,Vụ 2-2021,A13,D5N9,23,8,29.85,8.09,29.59,29.21,29.85,6.27,118.0,20.0,170.0,6000.0,2.0,0.0,0.0,0.5,0.95,300.0,203.0,911.0,Circle,Vèo 1,232.0,MPNT,34.0,,100.0,0.0,0.68,Vụ 2-2021-A13-D5N9,872.4913445577919
316,2021-09-17,Rainy,Vụ 2-2021,A13,D5N9,22,8,30.42,7.89,29.16,28.81,68.17,5.67,119.0,21.0,140.0,4000.0,3.5,0.01,0.0,0.3,0.08,320.0,255.0,900.0,Circle,Vèo 1,232.0,MPNT,33.0,,100.0,0.0,0.62,Vụ 2-2021-A13-D5N9,957.7119193215862
317,2021-09-16,Rainy,Vụ 2-2021,A13,D5N9,21,8,29.36,8.02,28.73,28.41,58.36,6.0,112.0,21.0,170.0,5000.0,3.5,0.0,0.0,1.05,0.58,300.0,203.0,911.0,Circle,Vèo 1,232.0,MPNT,32.0,,100.0,0.0,0.66,Vụ 2-2021-A13-D5N9,1051.7040300404874
318,2021-09-15,Rainy,Vụ 2-2021,A13,D5N9,20,8,28.62,8.0,29.6,29.23,111.0,6.03,106.0,20.5,180.0,4500.0,2.0,0.0,0.0,0.5,0.59,320.0,255.0,900.0,Circle,Vèo 1,232.0,MPNT,31.0,,100.0,0.0,0.65,Vụ 2-2021-A13-D5N9,1155.3705084922087
319,2021-09-14,Rainy,Vụ 2-2021,A13,D5N9,19,8,29.59,7.95,29.65,29.26,44.43,5.61,121.0,21.0,170.0,5000.0,3.0,0.0,0.0,0.5,0.95,280.0,253.0,787.0,Circle,Vèo 1,232.0,MPNT,30.0,,100.0,0.0,0.65,Vụ 2-2021-A13-D5N9,1269.7071126219007
320,2021-09-13,Rainy,Vụ 2-2021,A13,D5N9,18,8,28.69,8.18,21.59,22.01,138.51,6.07,107.0,19.5,210.0,7500.0,3.0,0.0,0.0,1.1,1.59,320.0,300.0,753.0,Circle,Vèo 1,232.0,MPNT,29.0,,100.0,0.0,0.76,Vụ 2-2021-A13-D5N9,1395.8120911950675
321,2021-09-12,Rainy,Vụ 2-2021,A13,D5N9,17,8,28.59,8.05,30.06,29.64,71.86,6.24,109.0,20.5,180.0,6000.0,4.0,0.0,0.0,1.05,0.58,280.0,235.0,808.0,Circle,Vèo 1,232.0,MPNT,28.0,,100.0,0.0,0.68,Vụ 2-2021-A13-D5N9,1534.8967329157585
322,2021-09-11,Rainy,Vụ 2-2021,A13,D5N9,16,8,29.06,8.27,29.7,27.59,26.23,6.32,107.0,21.0,220.0,7500.0,2.0,0.01,0.0,1.0,0.65,310.0,268.0,759.0,Circle,Vèo 1,232.0,MPNT,27.0,,100.0,15.0,0.73,Vụ 2-2021-A13-D5N9,1688.2970013385418
323,2021-09-10,Rainy,Vụ 2-2021,A13,D5N9,15,8,29.31,8.19,29.52,29.15,44.53,6.46,111.0,23.5,150.0,4500.0,3.0,0.0,0.0,0.23,0.7,280.0,235.0,778.0,Circle,Vèo 1,232.0,MPNT,26.0,,100.0,0.0,0.65,Vụ 2-2021-A13-D5N9,1857.4863673322225
324,2021-09-09,Rainy,Vụ 2-2021,A13,D5N9,14,8,29.14,8.25,29.07,28.76,60.45,6.43,113.0,20.0,130.0,4000.0,2.0,0.0,0.0,1.5,1.95,310.0,305.0,801.0,Circle,Vèo 1,232.0,MPNT,25.0,,100.0,0.0,0.64,Vụ 2-2021-A13-D5N9,2044.089962356259
325,2021-09-08,Rainy,Vụ 2-2021,A13,D5N9,13,8,29.67,8.16,30.24,29.78,25.25,6.38,115.0,21.0,170.0,5000.0,1.0,0.0,0.0,0.7,0.85,300.0,229.0,957.0,Circle,Vèo 1,232.0,MPNT,24.0,,100.0,40.0,0.66,Vụ 2-2021-A13-D5N9,2249.900188497749
326,2021-09-07,Rainy,Vụ 2-2021,A13,D5N9,12,8,29.4,8.19,30.22,29.76,17.35,6.53,135.0,26.5,170.0,5000.0,1.0,0.0,0.0,0.56,0.7,300.0,255.0,789.0,Circle,Vèo 1,232.0,MPNT,23.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D5N9,2476.893935209622
327,2021-09-06,Rainy,Vụ 2-2021,A13,D5N9,11,8,28.86,8.29,30.41,29.94,25.57,6.55,87.0,19.5,190.0,6500.0,1.5,0.0,0.0,0.75,1.5,300.0,235.0,801.0,Circle,Vèo 1,232.0,MPNT,22.0,,100.0,30.0,0.7,Vụ 2-2021-A13-D5N9,2727.2515681236987
328,2021-09-05,Rainy,Vụ 2-2021,A13,D5N9,10,8,28.86,8.29,30.41,29.94,25.57,6.55,118.0,20.0,180.0,5500.0,0.8,0.0,0.0,0.23,0.7,300.0,222.0,765.0,Circle,Vèo 1,232.0,MPNT,21.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D5N9,3003.3778723337396
329,2021-09-04,Rainy,Vụ 2-2021,A13,D5N9,9,8,29.18,8.23,30.26,29.8,19.69,6.52,107.0,22.0,180.0,7000.0,0.8,0.01,0.0,0.5,1.5,341.0,300.0,753.0,Circle,Vèo 1,232.0,MPNT,20.0,,100.0,0.0,0.71,Vụ 2-2021-A13-D5N9,3307.9251513170934
330,2021-09-03,Rainy,Vụ 2-2021,A13,D5N9,8,8,29.15,8.35,34.27,33.26,198.75,6.55,111.0,21.0,180.0,5400.0,1.0,0.0,0.0,1.05,0.58,360.0,294.0,893.0,Circle,Vèo 1,232.0,MPNT,19.0,,100.0,0.0,0.64,Vụ 2-2021-A13-D5N9,3643.8187033693234
331,2021-09-02,Rainy,Vụ 2-2021,A13,D5N9,7,8,29.35,8.35,34.39,33.39,13.08,6.55,113.0,21.0,170.0,6000.0,3.0,0.0,0.0,0.56,0.7,360.0,310.0,813.0,Circle,Vèo 1,232.0,MPNT,18.0,,100.0,0.0,0.66,Vụ 2-2021-A13-D5N9,4014.284920263125
332,2021-09-01,Rainy,Vụ 2-2021,A13,D5N9,6,8,28.95,8.38,33.8,32.81,14.51,6.57,125.0,26.5,170.0,4500.0,0.25,0.0,0.0,0.23,0.7,340.0,300.0,765.0,Circle,Vèo 1,232.0,MPNT,17.0,,100.0,0.0,0.63,Vụ 2-2021-A13-D5N9,4422.882278030397
333,2021-08-31,Rainy,Vụ 2-2021,A13,D5N9,5,8,30.53,8.36,32.42,31.31,13.56,6.57,95.0,19.5,170.0,6500.0,0.2,0.0,0.0,0.6,1.0,300.0,294.0,910.0,Circle,Vèo 1,232.0,MPNT,16.0,,100.0,0.0,0.68,Vụ 2-2021-A13-D5N9,4873.535517546309
334,2021-08-30,Rainy,Vụ 2-2021,A13,D5N9,4,8,29.19,8.37,38.83,37.21,45.14,6.66,85.0,19.0,170.0,4000.0,0.1,0.0,0.0,1.7,2.0,320.0,300.0,753.0,Circle,Vèo 1,232.0,MPNT,15.0,,100.0,0.0,0.58,Vụ 2-2021-A13-D5N9,5370.5733432335255
335,2021-08-29,Rainy,Vụ 2-2021,A13,D5N9,3,8,30.7,8.41,27.94,27.79,386.27,6.78,101.0,20.0,140.0,5500.0,0.1,0.0,0.0,1.3,0.95,330.0,300.0,785.0,Circle,Vèo 1,232.0,MPNT,14.0,,100.0,0.0,0.65,Vụ 2-2021-A13-D5N9,5918.770001997702
336,2021-08-28,Rainy,Vụ 2-2021,A13,D5N9,2,8,29.27,8.44,38.73,37.14,106.09,6.89,127.0,20.5,160.0,4500.0,0.5,0.0,0.0,1.0,1.3,350.0,280.0,765.0,Circle,Vèo 1,232.0,MPNT,13.0,,100.0,0.0,0.58,Vụ 2-2021-A13-D5N9,6523.391141776555
337,2021-08-27,Rainy,Vụ 2-2021,A13,D5N9,1,8,29.57,8.42,31.88,31.26,217.0,6.87,95.0,21.0,180.0,5500.0,0.0,0.01,0.0,0.8,1.0,360.0,300.0,899.0,Circle,Vèo 1,232.0,MPNT,12.0,,100.0,0.0,0.65,Vụ 2-2021-A13-D5N9,7190.24439019217
338,2021-11-08,Dry,Vụ 2-2021,A13,D6N13,74,8,27.61,8.44,33.75,32.74,112.96,6.89,107.0,26.0,153.0,5320.0,0.55,3.9,0.8,1.23,0.07,280.0,290.0,802.0,Circle,Nuôi 1,834.0,MPNT,85.0,75.0,100.0,0.0,0.61,Vụ 2-2021-A13-D6N13,50.12299450222194
339,2021-11-07,Dry,Vụ 2-2021,A13,D6N13,73,8,28.4,8.44,33.99,33.17,89.67,6.76,111.0,27.0,150.0,4300.0,3.0,3.3,1.0,1.0,0.01,290.0,302.0,802.0,Circle,Nuôi 1,834.0,MPNT,84.0,,100.0,0.0,0.56,Vụ 2-2021-A13-D6N13,50.69929679017571
340,2021-11-06,Dry,Vụ 2-2021,A13,D6N13,72,8,27.61,8.44,33.75,32.74,112.96,6.89,113.0,27.0,163.0,4220.0,2.5,3.3,1.0,1.43,0.19,260.0,290.0,654.0,Circle,Nuôi 1,834.0,MPNT,83.0,,100.0,0.0,0.6,Vụ 2-2021-A13-D6N13,51.33491639972472
341,2021-11-05,Dry,Vụ 2-2021,A13,D6N13,71,8,27.86,8.45,32.74,31.98,97.77,7.05,115.0,19.0,161.0,4220.0,2.3,1.85,0.54,0.32,0.09,260.0,305.0,654.0,Circle,Nuôi 1,834.0,MPNT,82.0,,100.0,20.0,0.6,Vụ 2-2021-A13-D6N13,52.03595871117858
342,2021-11-04,Dry,Vụ 2-2021,A13,D6N13,70,8,27.91,8.56,32.21,31.51,110.08,7.21,85.0,19.0,132.0,6032.0,2.0,0.1,0.94,1.32,1.05,260.0,290.0,654.0,Circle,Nuôi 1,834.0,MPNT,81.0,,100.0,0.0,0.63,Vụ 2-2021-A13-D6N13,52.80915751603807
343,2021-11-03,Dry,Vụ 2-2021,A13,D6N13,69,8,27.61,8.44,33.75,32.74,112.96,6.89,127.0,23.0,149.0,4505.0,1.0,0.1,1.14,1.0,0.13,260.0,290.0,654.0,Circle,Nuôi 1,834.0,MPNT,80.0,,100.0,0.0,0.6,Vụ 2-2021-A13-D6N13,53.661939697753084
344,2021-11-02,Dry,Vụ 2-2021,A13,D6N13,68,8,27.43,8.45,31.23,30.68,65.28,7.03,138.0,28.0,159.0,4300.0,0.2,0.7,2.08,0.32,0.09,250.0,310.0,611.0,Circle,Nuôi 1,834.0,MPNT,79.0,,100.0,0.0,0.62,Vụ 2-2021-A13-D6N13,54.60249656990547
345,2021-11-01,Dry,Vụ 2-2021,A13,D6N13,67,8,27.74,8.59,32.65,27.51,62.62,6.66,107.0,20.0,133.0,4204.0,4.6,1.5,1.98,1.3,0.19,310.0,290.0,654.0,Circle,Nuôi 1,834.0,MPNT,78.0,,100.0,25.0,0.59,Vụ 2-2021-A13-D6N13,55.639862557048865
346,2021-10-31,Rainy,Vụ 2-2021,A13,D6N13,66,8,29.84,8.77,34.56,33.54,66.14,7.21,111.0,23.0,151.0,4233.0,1.8,1.3,2.22,0.55,0.25,250.0,310.0,611.0,Circle,Nuôi 1,834.0,MPNT,77.0,100.0,100.0,0.0,0.57,Vụ 2-2021-A13-D6N13,56.784001973966156
347,2021-10-30,Rainy,Vụ 2-2021,A13,D6N13,65,8,27.85,8.43,24.13,27.57,152.0,6.81,113.0,20.0,167.0,4375.0,4.0,6.1,3.26,10.0,0.12,320.0,290.0,911.0,Circle,Nuôi 1,834.0,MPNT,76.0,,100.0,0.0,0.66,Vụ 2-2021-A13-D6N13,58.045904736894215
348,2021-10-29,Rainy,Vụ 2-2021,A13,D6N13,64,8,27.61,8.51,33.75,26.97,123.0,6.79,85.0,17.0,229.0,5000.0,3.9,18.6,3.74,5.5,0.09,240.0,260.0,559.0,Circle,Nuôi 1,834.0,MPNT,75.0,,100.0,0.0,0.6,Vụ 2-2021-A13-D6N13,59.43769192606033
349,2021-10-28,Rainy,Vụ 2-2021,A13,D6N13,63,8,26.22,8.39,24.13,26.7,128.22,6.95,105.0,21.0,221.0,5000.0,6.5,1.6,1.9,2.86,0.06,320.0,350.0,898.0,Circle,Nuôi 1,834.0,MPNT,74.0,142.0,100.0,25.0,0.68,Vụ 2-2021-A13-D6N13,60.972732213500706
350,2021-10-27,Rainy,Vụ 2-2021,A13,D6N13,62,8,26.8,8.39,23.02,25.75,97.3,6.63,85.0,19.0,197.0,4750.0,6.8,10.2,1.86,3.64,0.19,220.0,250.0,598.0,Circle,Nuôi 1,834.0,MPNT,73.0,,100.0,10.0,0.67,Vụ 2-2021-A13-D6N13,62.665770274496836
351,2021-10-26,Rainy,Vụ 2-2021,A13,D6N13,61,8,27.71,8.28,24.23,25.88,97.28,6.32,123.0,23.0,182.0,4625.0,5.85,5.4,1.24,15.0,0.01,240.0,260.0,713.0,Circle,Nuôi 1,834.0,MPNT,72.0,,100.0,15.0,0.63,Vụ 2-2021-A13-D6N13,64.53306841607272
352,2021-10-25,Rainy,Vụ 2-2021,A13,D6N13,60,8,28.1,8.31,23.72,24.77,74.6,6.29,127.0,20.0,165.0,4200.0,8.3,0.0,1.26,11.0,0.43,240.0,260.0,559.0,Circle,Nuôi 1,834.0,MPNT,71.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D6N13,66.59256278295142
353,2021-10-24,Rainy,Vụ 2-2021,A13,D6N13,59,8,28.58,8.29,23.84,25.5,74.04,6.16,126.0,26.0,155.0,4300.0,8.1,0.0,0.78,7.3,1.2,310.0,260.0,723.0,Circle,Nuôi 1,834.0,MPNT,70.0,,100.0,0.0,0.68,Vụ 2-2021-A13-D6N13,68.86403564139141
354,2021-10-23,Rainy,Vụ 2-2021,A13,D6N13,58,8,28.1,8.31,23.72,24.77,74.6,6.29,108.0,21.0,169.0,4400.0,8.05,0.9,1.41,3.0,0.1,260.0,290.0,571.0,Circle,Nuôi 1,834.0,MPNT,69.0,,100.0,40.0,0.68,Vụ 2-2021-A13-D6N13,71.369305395758
355,2021-10-22,Rainy,Vụ 2-2021,A13,D6N13,57,8,28.09,8.3,23.41,24.58,86.56,6.32,141.0,26.5,162.0,4400.0,8.55,0.0,1.02,2.2,0.33,220.0,250.0,498.0,Circle,Nuôi 1,834.0,MPNT,68.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D6N13,74.13243616301475
356,2021-10-21,Rainy,Vụ 2-2021,A13,D6N13,56,8,27.69,8.4,23.41,23.69,134.23,6.39,95.0,21.0,203.0,4600.0,10.45,0.0,1.11,11.4,1.52,240.0,260.0,559.0,Circle,Nuôi 1,834.0,MPNT,67.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D6N13,77.17996891818142
357,2021-10-20,Rainy,Vụ 2-2021,A13,D6N13,55,8,28.54,8.37,23.57,23.83,117.89,6.46,108.0,17.5,150.0,3800.0,3.0,1.0,0.3,10.05,1.24,310.0,260.0,723.0,Circle,Nuôi 1,834.0,MPNT,66.0,,100.0,25.0,0.66,Vụ 2-2021-A13-D6N13,80.54117643100378
358,2021-10-19,Rainy,Vụ 2-2021,A13,D6N13,54,8,28.49,8.45,23.98,24.19,104.39,6.66,105.0,19.5,180.0,3900.0,3.0,0.01,0.3,8.9,1.04,280.0,250.0,653.0,Circle,Nuôi 1,834.0,MPNT,65.0,,100.0,0.0,0.67,Vụ 2-2021-A13-D6N13,84.24834444260256
359,2021-10-18,Rainy,Vụ 2-2021,A13,D6N13,53,8,27.44,8.4,24.08,23.78,170.39,6.46,101.0,20.5,150.0,4500.0,2.6,0.0,0.5,6.8,1.01,220.0,250.0,498.0,Circle,Nuôi 1,834.0,MPNT,64.0,,100.0,35.0,0.65,Vụ 2-2021-A13-D6N13,88.33708178291674
360,2021-10-17,Rainy,Vụ 2-2021,A13,D6N13,52,8,28.2,8.52,23.72,23.96,85.57,6.74,105.0,26.5,150.0,4400.0,1.0,0.0,0.3,6.8,1.01,280.0,250.0,653.0,Circle,Nuôi 1,834.0,MPNT,63.0,190.0,100.0,25.0,0.66,Vụ 2-2021-A13-D6N13,92.84666240774243
361,2021-10-16,Rainy,Vụ 2-2021,A13,D6N13,51,8,27.89,8.35,23.58,23.58,148.31,6.43,89.0,19.5,160.0,5300.0,1.0,0.0,0.5,9.8,1.32,220.0,250.0,498.0,Circle,Nuôi 1,834.0,MPNT,62.0,,100.0,0.0,0.68,Vụ 2-2021-A13-D6N13,97.82040264077011
362,2021-10-15,Rainy,Vụ 2-2021,A13,D6N13,50,8,28.26,8.43,22.98,23.11,107.88,6.64,80.0,15.0,180.0,3900.0,5.0,0.0,0.5,6.8,1.01,310.0,320.0,835.0,Circle,Nuôi 1,834.0,MPNT,61.0,,100.0,40.0,0.68,Vụ 2-2021-A13-D6N13,103.30607724418061
363,2021-10-14,Rainy,Vụ 2-2021,A13,D6N13,49,8,28.02,8.44,23.58,23.84,101.07,6.71,120.0,20.5,160.0,4600.0,3.0,0.02,0.1,1.87,1.16,260.0,260.0,741.0,Circle,Nuôi 1,834.0,MPNT,60.0,,100.0,20.0,0.67,Vụ 2-2021-A13-D6N13,109.35637831432405
364,2021-10-13,Rainy,Vụ 2-2021,A13,D6N13,48,8,27.73,8.53,23.42,23.69,86.53,6.7,116.0,21.0,170.0,6120.0,2.0,0.5,0.1,1.87,1.16,260.0,270.0,635.0,Circle,Nuôi 1,834.0,MPNT,59.0,,100.0,0.0,0.7,Vụ 2-2021-A13-D6N13,116.02942141035837
365,2021-10-12,Rainy,Vụ 2-2021,A13,D6N13,47,8,27.09,8.47,23.02,23.25,98.67,6.7,120.0,20.5,180.0,5500.0,5.0,0.0,0.1,1.87,1.16,240.0,250.0,535.0,Circle,Nuôi 1,834.0,MPNT,58.0,,100.0,0.0,0.68,Vụ 2-2021-A13-D6N13,123.38930377741465
366,2021-10-11,Rainy,Vụ 2-2021,A13,D6N13,46,8,28.23,8.34,24.06,24.28,73.91,6.48,118.0,21.0,160.0,5000.0,5.8,0.01,0.0,1.1,0.56,240.0,250.0,535.0,Circle,Nuôi 1,834.0,MPNT,57.0,,100.0,0.0,0.68,Vụ 2-2021-A13-D6N13,131.50672002624685
367,2021-10-10,Rainy,Vụ 2-2021,A13,D6N13,45,8,27.29,8.46,24.75,24.91,49.14,6.48,129.0,20.5,191.0,4500.0,6.9,0.0,0.0,0.3,0.08,260.0,260.0,741.0,Circle,Nuôi 1,834.0,MPNT,56.0,,100.0,0.0,0.65,Vụ 2-2021-A13-D6N13,140.45964118321362
